2015 SCOTCH PINE CT,36.2436719,-80.249187
2017 E FOURTEENTH ST,36.113106,-80.2207595
2018 S MAIN ST,36.0721057,-80.2396731
2019 LINCOLN AVE,36.1181981,-80.2554585
202 TIMBERLINE DR,36.105506,-80.174318
202 WICKLOW RD,36.1433058,-80.310388
2020 CLYDE HAYES DR,36.1546371,-80.3013186
2022 BROMLEY PARK CT,36.0632267,-80.2791495
2024 DRYDEN RD,36.0821327,-80.216254
2024 PEMBROOKE FOREST DR,36.1823034,-80.3060062
2026 ARDSLEY ST,36.0793641,-80.2703423
2028 ELIZABETH AVE,36.085605,-80.2703968
2029 HEIDELBURY DR,36.1789513,-80.3062464
203 OAKWOOD CT,36.089211,-80.281381
203 W BANK ST,36.0886842,-80.2459701
2030 ELKMONT CT,36.057875,-80.443513
2036 K COURT AVE,36.1184487,-80.2607637
2036 MILFORD ST,36.0703183,-80.2172517
204 OAKWOOD CT,36.089137,-80.2816361
204 PARK CREEK CT,36.0751872,-80.3247059
204 PLAZA HOLLOW DR # 82A,36.0695344,-80.1674389
204 PLAZA HOLLOW DR # 84B,36.0695344,-80.1674389
2040 MORGAN CIR # 303,36.0436714,-80.2660914
2040 RURAL HALL GERMANTON RD,36.2502747,-80.2577808
2040 WOODSTOCK RD,36.059119,-80.442427
2042 TEMPLE ST,36.1044614,-80.2196919
2049 PEMBROOKE FOREST DR,36.1829062,-80.3077918
205 CECIL DR,36.1707567,-80.2281833
205 CHARLESTOWNE CIR,36.065694,-80.292786
205 CLAY FLYNT RD,36.1270175,-80.0533864
205 DAY BREAK DR,36.1450509,-80.0680441
205 HARMON RIDGE LN,36.1060405,-80.1084189
205 MCDANIEL ST,36.1149142,-80.2491206
205 QUAIL DR,36.1574959,-80.2290925
205 S CLIFFDALE DR,36.088515,-80.3111925
205 SEDGE MEADOW DR,36.0844862,-80.1533031
2050 CRAIG ST # 12,36.0876017,-80.2690903
2050 CRAIG ST # 3,36.0876017,-80.2690903
2052 THURMOND ST,36.1191443,-80.2582896
2053 BETHABARA RD # 52,36.1509022,-80.291578
2054 E SPRAGUE ST,36.0708691,-80.1964312
2055 OLD HOLLOW RD,36.1783988,-80.1809459
2055 STORM CANYON RD,36.1275998,-80.3638423
2056 HEIDELBURY DR,36.178504,-80.3091672
2056 SWAIM RD # H,36.045425,-80.2867799
2057 POLO RD,36.1289509,-80.2986111
206 DRIFTWOOD LN,36.088393,-80.362239
206 FRAIZER CREEK RD,36.124631,-80.1863078
206 GREENLAWN DR,36.0896668,-80.0980778
206 PARK CREEK CT,36.0751872,-80.3247009
206 S CLIFFDALE DR,36.0884826,-80.3117495
206 W CLEMMONSVILLE RD,36.0474572,-80.2417374
2060 CRAIG ST,36.0868356,-80.2705274
2069 ROSSMORE RD,36.0454048,-80.4141997
207 CHRISTI LN,36.1161849,-80.1055392
207 STANAFORD RD,36.0901157,-80.3304737
2072 CANNON AVE,36.1197065,-80.2595091
2073 CRAVER MEADOWS DR,36.0131032,-80.2832242
2075 BRIAN CENTER CT,36.1576138,-80.2955799
2075 DENISE LN,36.0089752,-80.2970967
2077 QUEEN ST,36.0884751,-80.2719318
208 CHELTENHAM DR,36.0560422,-80.342984
208 CRESCENT RD,36.1628704,-80.2450165
208 E CLEMMONSVILLE RD,36.0474858,-80.2337324
208 LOUELLA DR,36.0848985,-80.1496399
208 NEW DR # C,36.089527,-80.2777198
208 WATER MILL RD,36.1055905,-80.1278323
2080 DUCKWORTH CT,36.1892236,-80.3235033
2080 TOBACCOVILLE RD,36.235543,-80.332039
2081 SAPONI VILLAGE CT,36.0089611,-80.2832264
209 CRESCENT RD,36.1636972,-80.245072
209 HARMON CT,36.1164404,-80.0728636
209 HARPER ST,36.0891893,-80.3097549
209 LAMPLIGHTER CIR,36.0890845,-80.3558053
209 QUAIL DR,36.1571456,-80.2305847
2090 COLE RD # 1,36.0758411,-80.185543
2090 CRAVER MEADOWS DR,36.0126296,-80.282807
2090 SAPONI VILLAGE CT,36.0084846,-80.2827304
2090 SAPONI VILLAGE CT,36.0084846,-80.2827304
210 ASHTON PLACE DR,36.1155274,-80.3614645
210 CASSELL ST,36.0542382,-80.2356384
210 COKESBURY DR,36.1310394,-80.0956342
210 LAKE DALE CT,36.0228065,-80.3873035
210 LORRAINE DR,36.0851712,-80.1478519
210 MERRIMONT DR,36.1236109,-80.301427
210 VINEYARD PARK RD,36.076793,-80.325334
2101 HOMESTEAD HILLS DR,36.0561716,-80.3044661
2101 HOMESTEAD HILLS DR # 215,36.0561716,-80.3044661
2101 S HAWTHORNE RD,36.0801371,-80.3048844
2103 BREWER RD,36.0467025,-80.2551536
2105 BOWEN BLVD,36.118606,-80.218941
2105 NISBET CT,36.1461381,-80.2837388
2105 WESTMINISTER LN,36.1627595,-80.2991443
2107 S HAWTHORNE RD,36.0801043,-80.3051909
211 DALEWOOD DR # 6,36.0758007,-80.3275281
211 DALEWOOD DR # 9,36.0758007,-80.3275281
211 DRIFTWOOD LN,36.08827,-80.362106
211 JUSTICE ST,36.1181398,-80.0657704
211 MIAMI AVE,36.1025348,-80.1906232
2111 TWIN PINES DR,36.0533768,-80.0466562
2112 TANEY CT,36.1627554,-80.3003633
2113 QUEEN ST,36.0884054,-80.2729281
2115 GERALD ST,36.1106723,-80.2185154
212 RIDGE FOREST CT,36.085704,-80.326708
212 SHAMROCK TRAIL RD,36.109053,-80.396678
2120 DENISE LN,36.0097858,-80.2977123
2121 BROMLEY PARK DR,36.0636785,-80.2786467
2121 NETTLEBROOK DR,36.1801409,-80.3058709
2122 MORNING STAR LN,36.0427174,-80.2071314
2122 STONE RIDGE PL,36.0463154,-80.156421
2123 E TWENTY THIRD ST,36.1200175,-80.2176346
2125 GRIFFITH RD,36.0587677,-80.3089352
2125 JAMESTOWN RD,36.1657906,-80.2983063
2125 STORM CANYON RD,36.1299739,-80.3638205
2126 QUEEN ST # 3,36.0880792,-80.2736037
2128 CHERRYWOOD DR,36.042676,-80.4029
2128 EAGLE VALLEY CT,36.1671201,-80.0948596
213 KAREN CIR,36.182305,-80.24123
213 RADFORD ST,36.1421025,-80.3028453
213 ROCKFORD RD,36.1431411,-80.0744484
213 SCOTNEY CT,36.0155597,-80.2648972
213 STYERS RD,36.1597194,-80.2654866
213 TANNERS MILL CT,36.0895813,-80.2459629
213 WILLIAMSGATE CT,36.0843373,-80.1448863
2130 ROSSMORE RD # 36,36.044238,-80.41677
2130 WIDGEON CT,36.1894646,-80.3272312
2132 FIDDLERS CT,36.046505,-80.193071
2134 ROUGEMOUNT LN,36.0528332,-80.0440142
2135 E TWENTY FOURTH ST,36.1211263,-80.2177935
2136 BURKE MEADOWS RD # 301,36.0581549,-80.3097602
2137 SUMMERLYN PARK DR,36.1574873,-80.0817129
214 ASBURY DR,36.1321234,-80.0971724
214 CEDAR TRL,36.1012845,-80.3456928
214 CENTER ST,36.1122984,-80.0795306
214 DANBY DR,36.0573142,-80.3383615
214 N JACKSON AVE,36.0977044,-80.2260099
2140 JAMESTOWN RD,36.1654307,-80.2990464
2141 STORM CANYON RD,36.1310444,-80.3637988
2145 BLUE STONE LN,36.0796701,-80.1274943
215 BEAUCREST RD,36.1261085,-80.0873864
215 CROWNE CLUB DR # 3,36.0809842,-80.3345678
215 DANBY DR,36.0569592,-80.3377705
215 TOLLESBURY CT,36.0159321,-80.2664867
2150 BLUE STONE LN,36.0791107,-80.1273416
2152 BURKE MEADOWS RD # 207,36.0569263,-80.3096557
2153 ROYALL DR,36.1292699,-80.2782786
2155 LASH RD,36.1851812,-80.3326473
2157 GERALD ST,36.1100112,-80.217121
216 DAY BREAK DR,36.1461887,-80.0686366
216 SHAMROCK TRAIL RD,36.1091011,-80.3976673
216 WESLO DR,36.1342009,-80.1063683
2160 BENWICKE DR,36.1289852,-80.4309513
2160 FIDDLERS CT # A,36.0471981,-80.1945057
2160 S HAWTHORNE RD,36.0819319,-80.3062115
2160 S STRATFORD RD,36.059512,-80.313804
2160 WESTMINISTER LN # B,36.1643383,-80.3002057
2161 ROYALL DR,36.1291787,-80.2785725
2162 NEW CASTLE DR,36.0585959,-80.2864209
2165 ROSSMORE RD,36.04489,-80.417888
217 EVERGREEN DR,36.1192739,-80.3034715
217 S AVALON RD,36.0965874,-80.283852
2174 HARPER RD,36.0581101,-80.4036349
2175 NEW CASTLE DR,36.0572026,-80.2871393
2175 ROSSMORE RD,36.044857,-80.418224
218 MAYNARD DR,36.0863631,-80.1434471
218 MELODY LN,36.1544994,-80.2602386
2180 FIDDLERS CT # B,36.0471636,-80.1937833
2180 FIDDLERS CT # E,36.047572,-80.193822
219 JULIAN POND LN,36.1404954,-80.0638606
219 N SPRING ST # D,36.0959864,-80.2522526
219 N WESTVIEW DR,36.1017966,-80.2889385
220 GAITHER RD,36.1223341,-80.1783303
220 KERRYBROOK LN,36.0827943,-80.3312106
220 NATALIE DR,36.0894098,-80.3505096
220 NEW DR # B,36.0892723,-80.2777553
220 RADFORD ST,36.1420356,-80.3023465
2200 FOSTERDALE WEST LN,36.0785539,-80.1282358
2200 FOUR WINDS TRL,36.1322638,-80.3657916
2201 NISSEN AVE # A,36.0689543,-80.2175489
2205 CREST HILL DR # 81,36.0575442,-80.189795
2205 DUNBAR ST,36.1156625,-80.216816
2205 GERALD ST,36.1096006,-80.2167288
221 S CHERRY ST # 251,36.0921798,-80.2455926
221 S CHERRY ST # 339,36.0921798,-80.2455926
221 WESTDALE AVE,36.0906831,-80.2573598
2210 S HIGHWAY 66,36.0557809,-80.0656304
2210 TRADEN CT,36.0758048,-80.171442
2211 ROSEWOOD AVE,36.085008,-80.2741636
2211 WILLARD RD,36.064774,-80.1990392
2212 COLONY ST,36.0685227,-80.2169031
2212 S BROAD ST,36.0701235,-80.2428015
2213 MUELLER DR # 103,36.1650549,-80.3258719
2219 GREENWAY AVE,36.1177101,-80.2439844
2219 SUNSHINE AVE,36.0677638,-80.2082293
222 CROWNE OAKS CIR,36.1482211,-80.285957
222 GRIFFITH COMMONS DR # 222,36.0407026,-80.3167765
222 HARRINGTON CIR,36.1160044,-80.2068582
222 N HAWTHORNE RD # B,36.1017419,-80.2653233
2221 STONECUTTER DR,36.040866,-80.38301
2222 BANNERTOWN CHURCH RD,36.254745,-80.254339
2224 PLEASANT ST,36.0674895,-80.2068802
2225 BRADFORD GLEN CIR,36.0485196,-80.1889721
223 BAXTER ST,36.1221337,-80.0805345
223 BRANNIGAN VILLAGE CIR # 223,36.0147998,-80.2647362
223 LINDBERGH ST,36.0834028,-80.3209951
223 OAKMONT DR,36.1294776,-80.1141452
2230 LANCE RIDGE CT,36.0077178,-80.289384
2230 QUEEN ST,36.0879309,-80.2751869
2230 RILEY FOREST DR,36.0436919,-80.2765368
2230 RILEY FOREST DR,36.0436919,-80.2765368
2233 FLAG ST,36.0990261,-80.2113689
2233 WESTFIELD AVE,36.087223,-80.2755445
2235 HILLTOP DR,36.1267358,-80.3542566
2235 N GLENN AVE,36.1460844,-80.2267421
2236 FLAG ST,36.0986056,-80.2113689
2236 OLD HOLLOW RD,36.173999,-80.1705155
224 BROOKS LANDING DR,36.118431,-80.3538
224 DAY BREAK DR,36.1463336,-80.0699236
224 SILVER CREEK TRL,36.0841701,-80.1088552
224 WILLIAMSGATE CT,36.083823,-80.1452789
2245 MUELLER DR # 301,36.1650549,-80.3258719
2245 PINE BURR RD,36.0541036,-80.062904
225 BELNETTE DR,36.0977905,-80.4250673
225 FOX LAKE CT,36.1408529,-80.3302103
225 LEE SMITH LN,36.0888489,-80.0938014
225 NATALIE DR,36.0896408,-80.3498125
225 RANSOM RD,36.136357,-80.2981757
225 ROCKFORD RD,36.1423153,-80.0745986
225 SLATER RD,36.096483,-80.469907
225 VANCOUVER CT,36.150309,-80.068343
2253 KING GEORGE CT,36.0601398,-80.2955637
2255 ELIZABETH AVE,36.0860682,-80.2759956
2256 KING GEORGE CT,36.059685,-80.2957922
2259 BRIAR GLEN RD,36.037607,-80.294843
226 CEDAR TRL,36.1023354,-80.3464183
226 N JACKSON AVE,36.0982205,-80.2260208
226 NEW DR # A,36.0891292,-80.2780173
2262 TIMBER RIDGE CT,36.1243202,-80.1347155
2263 NETTLEBROOK DR,36.1801971,-80.3135856
2264 KING GEORGE CT,36.059948,-80.296224
227 OLD WAYSIDE DR,36.0807624,-80.1637247
227 SMITH ST,36.1226593,-80.0645263
2270 SUNDERLAND RD # 16A,36.054561,-80.292492
2274 WILLOW BEND DR,36.1248844,-80.1348114
2276 ASHFORD DR,36.0487247,-80.3318681
2276 BETHEL CHURCH RD,36.1471888,-80.0460193
2276 BRIAR GLEN RD,36.0378573,-80.293659
2277 WOODSONG LN,36.15809,-80.3033715
228 CROWNE VIEW DR,36.1400324,-80.2900183
228 HALCYON AVE,36.0992353,-80.2711316
228 KYLE RD,36.0932447,-80.3202316
228 ROCKFORD RD,36.1415127,-80.0736881
2280 EMERALD CREEK CT,36.0047412,-80.2983122
2280 MARY DEE LN,36.0420828,-80.277766
229 BARNEY RD,36.014491,-80.066498
229 HEATHCLIFF PL,36.0822316,-80.3580784
2290 FANNING RD,36.058487,-80.181783
2292 MIZPAH CHURCH RD,36.213881,-80.3319099
2293 ASHFORD DR,36.0499844,-80.3323711
23 SALEM GARDEN DR # A,36.0825315,-80.1823358
23 SALEM GARDEN DR # H,36.0825315,-80.1823358
23 W DEVONSHIRE ST,36.068801,-80.239755
230 CEDARBROOK CT,36.09261,-80.416424
230 FAIRFAX DR,36.0957115,-80.2953025
230 FLINTSHIRE RD,36.0906683,-80.3314744
230 FOX LAKE CT,36.1414352,-80.3300036
230 HEMINGWAY ST,36.0561515,-80.2351741
230 HOPKINS RD # 214C,36.113876,-80.097879
2300 MARY DEE LN,36.0417093,-80.2776753
2300 ROSEWOOD AVE,36.0844405,-80.276232
2300 S BROAD ST,36.0693839,-80.2429216
2301 BETHABARA POINTE DR,36.1605619,-80.2914691
2305 CRESTVIEW WAY,36.0578348,-80.36659
2305 FLAGSTONE CT # A,36.041437,-80.381304
2305 MONTROSE AVE,36.1180413,-80.2438924
2305 PINE MEADOW DR,36.0483289,-80.0678002
2305 WICKHAM RD,36.0485343,-80.0556501
2306 FRIEDBERG CHURCH RD,35.9967468,-80.2975989
2306 PLEASANT ST,36.0652705,-80.207011
2306 QUEEN ST,36.0878849,-80.276681
2306 SUNNYSIDE AVE,36.0695323,-80.2353771
231 GREEN ST,36.1230845,-80.0633258
231 OAKMONT DR,36.1289294,-80.1141234
231 QUIETWOOD DR,36.055293,-80.293821
2310 BUENA VISTA RD,36.1048058,-80.2799332
2310 MEREDITH RD,36.185744,-80.334698
2311 DARROW RD,36.15205,-80.1463999
2311 MULLINS DR # 42,36.0730531,-80.1819486
2312 PEACHTREE ST,36.0669759,-80.2140616
2312 PEBBLE CREEK RD,36.0779755,-80.1232848
2312 WAVERLY DELL DR,36.0343346,-80.2670871
2313 TERRA STONE CT # F,36.0409649,-80.3811372
2315 ELIZABETH AVE,36.0860503,-80.2768851
2315 MARBLE ST,36.0650811,-80.2038675
2316 JOSHUA LN,36.0064241,-80.290432
2316 SWINDON LN,36.0479065,-80.0517132
2318 BETHABARA RIDGE CT # 32,36.1683936,-80.315301
2318 SINK ST,36.0668631,-80.2155196
232 OAKMONT PARK CT,36.1295699,-80.1098151
232 ROCKFORD RD,36.1410687,-80.073529
2320 CHEROKEE LN,36.0741939,-80.2787793
2321 MARBLE ST,36.0649574,-80.2038667
2323 E SPRAGUE ST,36.0727876,-80.1935436
2324 DUNBAR ST,36.1152671,-80.215073
2324 ELIZABETH AVE,36.0855739,-80.2772335
2324 SLATER AVE,36.1088573,-80.217023
2325 KAYWOOD LN,36.0682397,-80.2798026
2325 SPRING VALLEY DR,36.0405287,-80.3962726
2327 JEFFERSON AVE,36.0768151,-80.279193
2327 PEACHTREE ST,36.0664947,-80.2137221
233 BERRY GARDEN RD,36.120827,-80.053474
233 GREEN ST,36.122932,-80.0632603
233 KAREN CIR,36.1830811,-80.2394286
233 LINVILLE SPRINGS RD,36.1392188,-80.0753661
2330 ROSEWOOD AVE,36.0843577,-80.2774177
2332 COLISEUM DR,36.116512,-80.278621
2333 BETHEL CHURCH RD,36.1484943,-80.0457817
2333 PEBBLE CREEK RD,36.0780249,-80.1206891
2335 JOSHUA LN,36.0070557,-80.2913766
2335 JOSHUA LN,36.0070557,-80.2913766
2335 RILEY FOREST DR,36.0422491,-80.2753611
2336 HARTFIELD CIR,36.043415,-80.310948
2337 SALEM CT # C,36.0912805,-80.2773908
234 MILL POND DR,36.119102,-80.356919
2340 STONEHAVEN RD,36.0457627,-80.0504295
2341 PARKWAY DR,36.082834,-80.2778105
2341 S HIGHWAY 66,36.0499734,-80.0644608
2342 LYNDHURST AVE,36.0796393,-80.2777125
2345 CARLYLE PLACE DR # 203,36.0609541,-80.2826398
2349 WESTFIELD AVE,36.0871456,-80.2784527
235 CLOVERFIELD CT,36.0023264,-80.2965351
235 PARKWOOD CT,36.1442598,-80.2505217
2350 LYNDHURST AVE,36.0794348,-80.2781276
2353 PARKWAY DR,36.0828265,-80.2786143
2354 WOODGREEN RD,36.1346522,-80.3683627
2355 ARDMORE TERRACE CIR # C,36.0913101,-80.2781902
2356 S STRATFORD RD # 8,36.0560473,-80.3179014
2358 S STRATFORD RD # 9,36.0558845,-80.3180896
2359 OKALINA AVE,36.1194321,-80.2427267
236 FLINTSHIRE RD,36.090985,-80.3314832
2360 BETHEL CHURCH RD,36.1493528,-80.0464935
2366 MONTROSE AVE,36.1200008,-80.2440898
2366 WALKER AVE,36.0771076,-80.280717
2367 BETHABARA RD # F11,36.1619029,-80.3064263
2367 BETHABARA RD # F7,36.1619029,-80.3064263
2368 MONTROSE AVE,36.1201619,-80.2440027
2369 WALKER AVE,36.0775532,-80.2810218
237 EVERIDGE RD,36.0450502,-80.3137038
237 MAGNOLIA ST,36.0885313,-80.2794542
2370 BREWER RD,36.0442188,-80.254631
2374 WHITEHORN RD,36.0512017,-80.0574979
2375 FAIRWAY DR,36.0819349,-80.2787793
2375 WESTOVER DR,36.0837892,-80.2792342
2377 JOSHUA LN,36.0073144,-80.2929613
2380 FAIRWAY DR,36.0814275,-80.2789059
2385 SEDGEMONT DR,36.0551911,-80.3678115
2386 MAPLEWOOD AVE,36.0803859,-80.2789379
2391 E SPRAGUE ST,36.0736668,-80.1894027
2398 HARTFIELD CIR,36.0436502,-80.310424
240 MOSES LUCAS CT # 101,36.1081305,-80.191829
240 NORTHOAKS DR,36.168465,-80.2532233
240 S SUNSET DR,36.0895811,-80.2627077
240 STONE MOSS LN,36.0254472,-80.2697327
2400 N GLENN AVE # B,36.1207021,-80.240921
2400 WESTOVER DR,36.0832346,-80.2800505
2401 TANTELON PL,36.048234,-80.289921
2401 WINDMERE DR,36.0552099,-80.2978246
2403 HARTFIELD CIR,36.0440599,-80.3102409
2403 N CHERRY ST,36.1206664,-80.255143
2404 FOSTERDALE LN,36.076969,-80.1241609
2405 TANNERY TRL,36.1816767,-80.3153697
2406 MARKWOOD LN,36.0584994,-80.1951263
2408 DRUID HILLS DR,36.1205651,-80.2461969
2408 DUNBAR ST,36.1153065,-80.2135042
2408 LIMNER LN,36.1821742,-80.315805
2408 LONDONDERRY RD,36.049388,-80.0538939
2408 MOORELAND DR,36.238731,-80.339426
2409 N PATTERSON AVE,36.1209257,-80.2416968
241 CHESTERTON WAY # 1,36.0851396,-80.3451831
241 GLOUCESTERSHIRE RD,36.0946526,-80.3254084
241 S CHERRY ST # 207,36.091911,-80.2453803
241 S CHERRY ST # 275,36.091911,-80.2453803
2410 ASHEBY WOODS CT,36.1192148,-80.1446818
2410 HAMPTON HALL LN,36.0090439,-80.2844304
2410 WINDMERE DR,36.0548414,-80.2984587
2411 PATRIA ST,36.0684046,-80.2356085
2412 HUNTERS LN,36.120222,-80.133776
2413 TIMBER OAKS LN,36.0412676,-80.0547802
2414 DACIAN ST,36.066803,-80.2249387
2415 SEDALIA DR,36.0444786,-80.3842449
2415 WARWICK RD,36.1002424,-80.281479
2416 CALEDONIA DR,36.1188936,-80.2131556
2416 PICKFORD CT,36.1014798,-80.2117935
2416 SATTSGATE DR,36.130859,-80.4411
2418 VINCENT RD,36.1384581,-80.3748904
2420 SATTSGATE DR,36.1310659,-80.441548
2421 LONDONDERRY RD,36.0489297,-80.0528649
2422 LUCILLE ST,36.0667226,-80.2338196
2424 WATERBURY ST,36.0633362,-80.2026638
2425 HILLTOP DR,36.1272323,-80.3504566
2425 LIMNER LN,36.1826798,-80.3173718
2425 TANTELON PL,36.0484833,-80.2902851
2428 ABSHIRE RD,36.2505391,-80.2506596
2428 SMITHWICK RD,36.044983,-80.0549562
2429 FAIRWAY DR,36.0817059,-80.2811306
2430 STRATFORD LAKE RD,36.0294849,-80.3434681
2431 EAGLE CREEK CT # 101,36.0531774,-80.3245551
2433 LOESCHS LN,36.183923,-80.341708
2433 SATTSGATE DR,36.1325388,-80.4413661
2433 WALKER AVE,36.0773798,-80.2830247
2436 TANNERY TRL,36.1808796,-80.3182704
244 WILLIAMSGATE CT,36.0830167,-80.1451916
2442 JEFFERSON AVE,36.076017,-80.2828672
2444 ARDMORE MANOR,36.0653703,-80.281381
2444 AUTUMN MIST DR,36.0542069,-80.329253
2444 WYNBROOK SQUARE CT,36.0517005,-80.3671295
2445 FAIRWAY DR,36.0816384,-80.2817447
2445 OLD GREENSBORO RD # 10C,36.1006754,-80.2154257
2445 OLD GREENSBORO RD # 14C,36.1006754,-80.2154257
2446 KINGSGATE DR,36.107362,-80.203418
2446 WARWICK RD,36.0998913,-80.2825893
2448 TANNERY TRL,36.1808585,-80.31939
2449 ARDMORE MANOR,36.0650971,-80.2825457
2449 GREENBRIER RD,36.109344,-80.2829812
245 CEDAR RIDGE CIR,36.0468306,-80.2835472
245 HARMON RIDGE LN,36.1078438,-80.1093788
245 MADI CT,36.0765368,-80.1711368
245 N HAWTHORNE RD,36.0993988,-80.2674028
245 STYERS RD,36.1604865,-80.2662596
2450 CHEROKEE LN,36.0740647,-80.2832063
2450 PISGAH CHURCH RD,36.1262152,-80.1454097
2452 SOUTHMONT DR # 301,36.0536138,-80.3261176
2453 WINTERWOODS LN # 106,36.0525885,-80.3273103
2455 NORTHWICK DR # 307,36.0535342,-80.3281371
2455 QUANTUM CT,36.1331029,-80.2940845
246 N GORDON DR,36.0930829,-80.3185935
2460 NORTHWICK DR # 101,36.0612482,-80.3024725
2460 WATERWHEEL DR,36.0513544,-80.3103769
2465 AUTUMN MIST DR,36.0535884,-80.3291804
2475 WINTERLIN FALLS DR # 102,36.0625759,-80.3183985
248 KONNOAK VILLAGE CIR,36.0426586,-80.2437848
2484 STRATFORD CROSSING DR,36.0303606,-80.3457303
2488 AUTUMN MIST DR,36.0532533,-80.3299492
250 BARRINGTON PARK LN,36.1160691,-80.1157922
250 BRAEBURN DR,36.0475915,-80.2798043
250 MOSES LUCAS CT # 101,36.1081305,-80.191829
250 VILLAGE CREEK CIR # F,36.074089,-80.3277983
2500 KING WILLIAM DR,36.1584542,-80.1206346
2500 OLD GREENSBORO RD # 35,36.099705,-80.2130856
2500 STOCKTON ST,36.0667716,-80.2378034
2501 GREENBRIER RD,36.1093972,-80.2836343
2501 LULLINGTON DR,36.0679284,-80.2842438
2503 S HIGHWAY 66,36.0422021,-80.053152
2504 BETHABARA RD,36.1664536,-80.3139934
2509 BUENA VISTA RD,36.1064908,-80.2825457
2509 DEER RACK CIR,36.1153794,-80.1403179
2509 INNISFAIL LN,36.036749,-80.401899
2509 WALKER AVE,36.0773418,-80.2835907
251 VILLAGE CREEK CT # D,36.0740328,-80.327102
2510 ABBOTT OAKS DR,36.0432061,-80.055828
2510 LOMOND ST,36.0663674,-80.2352381
2510 S HIGHWAY 66,36.0425445,-80.0539986
2510 WATERBURY ST,36.0611999,-80.201378
2511 TANTELON PL,36.0483257,-80.2920358
2512 DEERCREEK DR,36.1356156,-80.3159356
2514 AMESBURY RD,36.0552009,-80.3008095
2515 N GLENN AVE,36.1460844,-80.2267421
2516 COLE RD,36.0685908,-80.1824907
2519 MILLER PARK CIR # A,36.0884785,-80.2830305
2519 OLIVET CHURCH RD,36.1416192,-80.3774811
252 N HAWTHORNE RD,36.0995138,-80.2682956
252 WILLIAMSGATE CT,36.0826766,-80.145148
2521 STOCKTON ST,36.0661036,-80.2373272
2525 MILLER PARK CIR # A,36.088534,-80.283903
2525 WYNBROOK DR,36.0528898,-80.3651146
2526 GRIFFITH MEADOWS DR,36.0438108,-80.3151835
253 CABOT DR,36.0484537,-80.3760893
253 PICCADILLY DR,36.084176,-80.331951
253 STAFFORDSHIRE RD,36.0923416,-80.3268159
2530 MID SALEM DR,36.031417,-80.3456117
2532 HALLE ANN CIR,36.0480977,-80.3108625
2532 W MOUNTAIN ST,36.1205457,-80.152082
2533 DILWORTH ST,36.1079195,-80.2090592
2533 MILLER PARK CIR # A,36.0877183,-80.2838636
2535 LAKESPRING CT,36.1415869,-80.3816125
2535 NORTH BERRY ST,36.2492643,-80.2450917
2538 ROSEMARY DR,36.1228668,-80.2093207
254 OAKSBURG DR,36.0840643,-80.1374496
254 OAKSBURG DR,36.0840643,-80.1374496
2540 ABBOTT OAKS DR,36.0413073,-80.0562646
2540 LADEARA CREST LN,36.1231555,-80.2227078
2540 WALLINGFORD RD # 52,36.1088994,-80.2039983
2542 LULLINGTON DR,36.0664445,-80.2854259
2544 DEERCREEK DR,36.1377982,-80.315892
255 ASHBOURNE LAKE CT,36.045097,-80.405958
255 BOND ST,36.0774038,-80.2462243
255 MATTHEWS ST,36.2008881,-80.2835472
255 STANAFORD RD,36.0919445,-80.3295685
2550 ABBOTT OAKS DR,36.0406959,-80.056483
2550 LAKESPRING CT,36.1419878,-80.3826755
2555 GRIFFITH RD,36.0475664,-80.3091455
2560 WALLINGFORD RD,36.1092588,-80.2045027
2560 WILLARD RD,36.0567098,-80.1926936
2560 WILLARD RD,36.0567098,-80.1926936
2565 WALLINGFORD RD,36.1097919,-80.2043416
2568 HUNTINGTON WOODS DR,36.0436243,-80.3363025
257 ALEXANDER PRESTON LN,36.0249631,-80.2697327
257 STYERS RD,36.1607109,-80.2664338
2571 GREEN OAKS CT # C,36.0563995,-80.1943599
2571 HARPER RD,36.049369,-80.39989
2577 CLUB PARK RD,36.1067489,-80.2919067
2583 MOUNT SALEM RD,36.1454847,-80.3782043
2583 OWEN DR # B,36.1358545,-80.2943288
2585 WOODBERRY DR,36.1328838,-80.2872588
2588 W CLEMMONSVILLE RD,36.0360692,-80.3325493
2590 CHARTON PL,36.1386084,-80.3147386
2590 W MOUNTAIN ST,36.119287,-80.1546549
260 NANZETTA WAY,36.082999,-80.479695
2601 GATERIDGE CT # 10,36.1633022,-80.3129884
2601 REYNOLDA RD # 216,36.1377692,-80.2930604
2601 REYNOLDA RD # 239,36.1377692,-80.2930604
2605 GATERIDGE CT,36.1637865,-80.312923
2605 LOCH DR,36.1380661,-80.3052279
2607 CROSLAND HILLS DR,36.1381795,-80.3556236
261 HOLLIN WAY,36.0905469,-80.3230854
2612 LEWIS ST,36.0596408,-80.2055728
2613 SINK ST,36.0627113,-80.2150401
2615 BUENA VISTA RD,36.1075307,-80.284984
2615 HORIZON LN # 6,36.1248608,-80.221827
2615 TODDLER PLACE DR # 1,36.1244101,-80.2207711
2617 CELESTE RD,36.1607607,-80.1474594
2619 CHEROKEE LN,36.0735961,-80.2849949
2619 REYNOLDS DR,36.1020294,-80.2861161
2620 BELWICK VILLAGE DR,36.1373695,-80.3015246
2620 BETHEL CHURCH RD,36.1571081,-80.0480769
2620 BURKE FARM RD,36.0522486,-80.4112746
2620 CHESTNUT HEIGHTS RD,36.0463944,-80.1909235
2620 NANTUCKET DR,36.0513388,-80.2951952
